"id","legacyId","firstName","lastName","department","avgRating","avgDifficulty","numRatings","wouldTakeAgainPercent","ratings_r1","ratings_r2","ratings_r3","ratings_r4","ratings_r5","ratings_total","attendance_yes","attendance_no","attendance_neither","credit_yes","credit_no","credit_neither","tag_1_name","tag_1_count","tag_2_name","tag_2_count","tag_3_name","tag_3_count","tag_4_name","tag_4_count","tag_5_name","tag_5_count"
"VGVhY2hlci0xNTA0NTUz","1504553","Sharif","Abu-Hamdeh","Theater","3.7","4","3","-1","1","0","0","0","2","3","0","0","2","0","0","2","","","","","","","","","",""
"VGVhY2hlci04OTI3NDY=","892746","Carlos","Graizbord","Architecture","3.4","1.8","4","-1","","","","","","","0","0","4","0","0","4","","","","","","","","","",""
"VGVhY2hlci0xNzk2OTU1","1796955","Caleb","Meier","Mathematics","3.1","3","4","-1","1","0","1","1","1","4","0","0","5","0","0","1","","","","","","","","","",""
"VGVhY2hlci0xMTQyOTAz","1142903","David","Liu","Psychology","3.3","2.2","19","-1","1","2","6","5","5","19","0","0","21","0","0","20","","","","","","","","","",""
"VGVhY2hlci00MjExMTQ=","421114","Cole","Gibril","History","2.3","3","5","-1","1","2","1","0","1","5","0","0","4","0","0","3","","","","","","","","","",""
"VGVhY2hlci05NzA4MDM=","970803","Ruth","Carper","Not Specified","3.4","3","5","-1","0","1","1","1","2","5","0","0","3","0","0","3","","","","","","","","","",""
"VGVhY2hlci0zNTYzNjY=","356366","Tracy","Strong","Political Science","3.3","3","39","-1","1","7","11","12","8","39","0","0","40","0","0","39","","","","","","","","","",""
"VGVhY2hlci0xNjQ3MDM3","1647037","Chad","Kishimoto","Physics","3.7","3.6","20","-1","2","1","4","5","8","20","0","0","17","0","0","15","","","","","","","","","",""
"VGVhY2hlci0xODgzNTkw","1883590","Sushant","Chaudhary","Biology","5","1","1","-1","0","0","0","0","1","1","1","0","1","1","0","0","","","","","","","","","",""
"VGVhY2hlci00NDc1NTU=","447555","Robert","Continetti","Chemistry","4.6","3.3","4","-1","0","0","0","1","3","4","0","0","4","0","0","4","","","","","","","","","",""
"VGVhY2hlci0xODY1OTY2","1865966","Michael","Sage","History","3.2","1.7","3","-1","0","1","0","2","0","3","0","0","1","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xNzgxOTgy","1781982","Andrew","Allen","Music","4.8","1.2","6","-1","0","0","0","1","5","6","0","0","5","0","0","2","","","","","","","","","",""
"VGVhY2hlci0xMTE3NzI=","111772","Stuart","Anstis","Psychology","3.9","2.9","94","-1","4","6","13","23","48","94","0","0","95","0","0","93","","","","","","","","","",""
"VGVhY2hlci00NTk2MTM=","459613","Edwards","Reynolds","History","4","2.7","19","-1","0","2","2","5","10","19","0","0","17","0","0","19","","","","","","","","","",""
"VGVhY2hlci0xNTYzNzc=","156377","David","Luft","History","3.9","2.9","17","-1","0","2","3","1","11","17","0","0","14","0","0","15","","","","","","","","","",""
"VGVhY2hlci0zNjE4ODQ=","361884","Sam","Iacobellis","Science","4.4","2.3","21","-1","0","0","0","9","12","21","0","0","21","0","0","21","","","","","","","","","",""
"VGVhY2hlci0xODgyODMx","1882831","Carmen","Pulido","Psychology","1.5","3.5","2","-1","1","1","0","0","0","2","0","0","0","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xNzgyOTU2","1782956","Yanxiang","Zhao","Mathematics","3.8","2.6","17","-1","1","3","1","2","10","17","0","0","11","0","0","5","","","","","","","","","",""
"VGVhY2hlci0xODg0Njg5","1884689","Andreas","Andersson","Chemistry","3","4","1","-1","0","0","1","0","0","1","0","0","0","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xODgyNTE2","1882516","Keith","Rayner","Psychology","4.8","3.5","2","-1","0","0","0","0","2","2","0","0","1","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xODM3OTQ2","1837946","Stephen","Morris","Economics","3.3","3","2","-1","0","1","0","0","1","2","0","0","0","0","0","0","","","","","","","","","",""
"VGVhY2hlci0yMzY0Mjc=","236427","David","Phillips","Sociology","3.9","2.1","35","-1","0","4","2","18","11","35","0","0","37","0","0","37","","","","","","","","","",""
"VGVhY2hlci05ODE1NDk=","981549","Patricia","Washington","Ethnic Studies","2.9","1.9","16","-1","5","1","4","1","5","16","0","0","15","0","0","15","","","","","","","","","",""
"VGVhY2hlci0xNDkxMTYx","1491161","Ryan","Reft","Urban Studies","3.8","2.9","13","-1","0","1","4","2","6","13","0","0","14","0","0","13","","","","","","","","","",""
"VGVhY2hlci0xNTcwOTQ=","157094","Daniel","Wulbert","Mathematics","3.9","2.7","19","-1","1","0","4","8","6","19","0","0","15","0","0","15","","","","","","","","","",""
"VGVhY2hlci0xNTQ3MDAz","1547003","Christian","Donath","Political Science","3.5","2","3","-1","0","0","1","2","0","3","0","0","3","0","0","2","","","","","","","","","",""
"VGVhY2hlci0xNjk0OTIw","1694920","Rachel Stewart","Johnson","Psychology","2.3","3.1","9","-1","0","6","1","2","0","9","0","0","11","0","0","10","","","","","","","","","",""
"VGVhY2hlci0xODE5OTQ3","1819947","Shiowhwa","Lin","Physics","2.3","3","4","-1","1","2","0","0","1","4","0","0","4","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xODc4NTk1","1878595","Chambers","Hughes","Chemistry","4.5","1","1","-1","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","",""
"VGVhY2hlci05NzU5Mg==","97592","Paul","Price","Biology","4.5","3.1","39","-1","0","1","3","6","29","39","0","0","37","0","0","37","","","","","","","","","",""
"VGVhY2hlci0xNjk3NjU3","1697657","Sarah","Tedeschi De Montbourg","Mathematics","5","4","1","-1","","","","","","","0","0","1","","","","","","","","","","","","",""
"VGVhY2hlci0xODY5MTQ1","1869145","Antonio","Iannotta","Literature","4","1","1","-1","","","","","","","","","","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xODAyNTc2","1802576","Arianne","Miller","Psychology","4.8","2.1","8","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0xODM3MjI2","1837226","Adam","Tinkle","Music","4.8","1.3","3","-1","0","0","0","0","3","3","0","0","0","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xODIxMTY2","1821166","Amanda","Bevers","History","2.5","2","4","-1","1","1","1","1","0","4","2","0","6","2","0","0","","","","","","","","","",""
"VGVhY2hlci0xMDI4OTA=","102890","Rebecca","Klatch","Sociology","3.9","2.8","43","-1","0","3","6","17","17","43","3","0","55","5","0","49","","","","","","","","","",""
"VGVhY2hlci0xODcyMjQ5","1872249","Charlotte","Van Den Hout","Anthropology","4.5","2","1","-1","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xODQ0MjMy","1844232","Nathan","Rockwood","Philosophy","2.6","3.3","4","-1","0","1","2","1","0","4","0","0","0","0","0","0","","","","","","","","","",""
"VGVhY2hlci00MTE5MzI=","411932","Deli","Wang","Engineering","2","3.7","15","-1","9","2","1","0","3","15","0","0","17","0","0","19","","","","","","","","","",""
"VGVhY2hlci0xMTEwNjc2","1110676","Claire","Monteleoni","Computer Science","2","4","2","-1","1","0","1","0","0","2","0","0","3","0","0","2","","","","","","","","","",""
"VGVhY2hlci03ODM3MDI=","783702","Peggy","Lott","Languages","4.1","2","6","-1","1","0","0","1","4","6","0","0","5","0","0","4","","","","","","","","","",""
"VGVhY2hlci0yNzY3OTc=","276797","Raffi","Aroian","Biology","3.7","4.2","39","-1","4","2","8","5","20","39","0","0","39","0","0","40","","","","","","","","","",""
"VGVhY2hlci0xMDYyNDM0","1062434","Susan","Gordon","Political Science","2.3","2.2","14","-1","3","6","2","1","2","14","0","0","14","1","0","13","","","","","","","","","",""
"VGVhY2hlci01NzAwMjI=","570022","William","Brown","Biology","3.4","3.3","44","-1","1","9","10","9","15","44","0","0","40","0","0","41","","","","","","","","","",""
"VGVhY2hlci0xODMzMzYw","1833360","Yurika","Izumi","Languages","4","2.5","2","-1","0","0","0","1","1","2","0","0","1","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xMDMxOTUx","1031951","Andres","Santos","Economics","4.4","2.5","35","-1","0","2","1","7","25","35","1","0","34","1","0","30","","","","","","","","","",""
"VGVhY2hlci0xOTk1NDY=","199546","Vincent","Stretch","Psychology","4.1","3","29","-1","1","1","5","5","17","29","0","0","32","0","0","28","","","","","","","","","",""
"VGVhY2hlci0yODY0NjY=","286466","David","Kleinfield","Physics","1.9","3.1","11","-1","4","3","3","1","0","11","0","0","11","1","0","11","","","","","","","","","",""
"VGVhY2hlci0xODYyMjkx","1862291","Andrew","Sander","Engineering","4","4","1","-1","0","0","0","1","0","1","0","0","0","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xNjYwMzg0","1660384","Catherine","Hicks","Psychology","4.6","2","4","-1","0","0","0","1","3","4","0","0","2","0","0","2","","","","","","","","","",""
"VGVhY2hlci00ODcwNjQ=","487064","Clark","Guest","Engineering","2.3","3.6","31","-1","10","6","8","5","2","31","0","0","32","0","0","32","","","","","","","","","",""
"VGVhY2hlci0xNjM4Mzgz","1638383","Yvonne (patricia)","Montoya","Communication","2.9","2","5","-1","1","1","1","1","1","5","0","0","5","1","0","4","","","","","","","","","",""
"VGVhY2hlci0zODg0NTY=","388456","Janos","Negyesy","Music","4","1.5","10","-1","1","1","0","2","6","10","0","0","10","0","0","9","","","","","","","","","",""
"VGVhY2hlci0xNzM4MjIz","1738223","Jacob","Whitehill","Computer Science","5","1","2","-1","0","0","0","0","2","2","0","0","2","0","0","1","","","","","","","","","",""
"VGVhY2hlci0xMDU1MjM3","1055237","Scott","Vandehey","Anthropology","4.7","1.8","19","-1","0","0","0","4","15","19","0","0","21","0","0","20","","","","","","","","","",""
"VGVhY2hlci04NzcwNTE=","877051","David","Gough","Engineering","1.5","4.8","4","-1","2","1","1","0","0","4","0","0","6","0","0","5","","","","","","","","","",""
"VGVhY2hlci0xNTg0OTI4","1584928","Tomoki","Ohsawa","Mathematics","3.8","2.5","13","-1","0","3","1","3","6","13","0","0","15","0","0","14","","","","","","","","","",""
"VGVhY2hlci0xNzk2Mzcz","1796373","Renee","Williams","Chemistry","1.6","4.4","16","-1","9","4","3","0","0","16","0","0","23","0","0","15","","","","","","","","","",""
"VGVhY2hlci0xODEwNjkx","1810691","Aaron","Gidding","Writing","3.5","3","2","-1","0","0","1","0","1","2","0","0","2","0","0","0","","","","","","","","","",""
"VGVhY2hlci02MjgzNTM=","628353","Juliana","Erlijman","Mathematics","1.8","3","2","-1","1","0","1","0","0","2","0","0","2","0","0","1","","","","","","","","","",""
"VGVhY2hlci0xNDE1NDAz","1415403","Andre","Minor","Mathematics","4.4","2.4","29","-1","0","1","2","8","18","29","0","0","36","0","0","29","","","","","","","","","",""
"VGVhY2hlci0xODIzNzMy","1823732","Ganz","Chockalingam","Computer Science","3","3","2","-1","0","1","0","0","1","2","0","0","3","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xNzg2Mzgz","1786383","John","Curington","Biology","4.2","2.1","11","-1","1","0","0","3","7","11","0","0","11","0","0","4","","","","","","","","","",""
"VGVhY2hlci0xNTQwODcw","1540870","Monica","Wakefield","Anthropology","4.7","2.1","9","-1","0","0","0","2","7","9","0","0","9","0","0","6","","","","","","","","","",""
"VGVhY2hlci0xNTg5MDUz","1589053","Seung","Lee","Mathematics","3.7","2.6","21","-1","1","3","3","4","10","21","0","0","23","0","0","22","","","","","","","","","",""
"VGVhY2hlci0xMDU1NjY4","1055668","Harrod","Suarez","Ethnic Studies","3","2.3","9","-1","0","2","4","2","1","9","0","0","10","0","0","9","","","","","","","","","",""
"VGVhY2hlci0zMzkwNjA=","339060","Shinichi","Sakata","Economics","5","3","1","-1","0","0","0","0","1","1","0","0","0","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xNzI5ODA2","1729806","Kimber","Quinney","Political Science","5","2.5","2","-1","0","0","0","0","2","2","0","0","2","0","0","0","","","","","","","","","",""
"VGVhY2hlci02MTg1NzE=","618571","David","Peterzell","Psychology","4.7","1.9","95","-1","0","2","2","15","76","95","0","0","94","0","0","96","","","","","","","","","",""
"VGVhY2hlci0xNzk3Nzc1","1797775","Krystal","Rypien","Biology","4.2","2.4","9","-1","0","1","1","1","6","9","0","0","10","0","0","5","","","","","","","","","",""
"VGVhY2hlci0xNzQzNTI0","1743524","Benjamin","Power","Music","5","1.5","4","-1","0","0","0","0","4","4","0","0","4","0","0","3","","","","","","","","","",""
"VGVhY2hlci0xNjM2NzQ1","1636745","Dean","Calbreath","Communication","4.7","1.3","3","-1","0","0","0","0","3","3","0","0","2","0","0","1","","","","","","","","","",""
"VGVhY2hlci01Mzc3MTE=","537711","Esra","Ozyurek","Anthropology","2.5","2.6","12","-1","3","3","3","1","2","12","0","0","12","0","0","12","","","","","","","","","",""
"VGVhY2hlci0xNTQ0MTgx","1544181","Veronica","Pear","Writing","5","2.5","2","-1","0","0","0","0","2","2","0","0","1","0","0","1","","","","","","","","","",""
"VGVhY2hlci0xMTE2MDQ0","1116044","Margaret","Lott","American Sign Language","5","3","1","-1","0","0","0","0","1","1","0","0","1","0","0","1","","","","","","","","","",""
"VGVhY2hlci05NTc3NDI=","957742","Shane","Weebe","Computer Science","4.8","2","2","-1","0","0","0","0","2","2","0","0","1","0","0","1","","","","","","","","","",""
"VGVhY2hlci0xNzQ2NDU0","1746454","Amanda","Fusco","Chemistry","3.3","1.7","3","-1","1","0","0","1","1","3","0","0","3","0","0","2","","","","","","","","","",""
"VGVhY2hlci00Nzc0MTA=","477410","Y","Zhang","Literature","4","2.2","14","100","0","2","0","7","5","14","2","0","13","2","0","12","","","","","","","","","",""
"VGVhY2hlci0xODM0NTc4","1834578","Roger","Mandel","Business","5","2","2","-1","0","0","0","0","2","2","0","0","1","0","0","0","","","","","","","","","",""
"VGVhY2hlci01ODk5MzM=","589933","Isa","Hinrichs","Writing","4.8","2.4","8","-1","0","0","0","1","7","8","0","0","9","0","0","8","","","","","","","","","",""
"VGVhY2hlci0xNzQ0NzYz","1744763","Benjamin","Hummon","Mathematics","4.4","2.2","13","-1","0","1","1","1","10","13","0","0","15","0","0","9","","","","","","","","","",""
"VGVhY2hlci00OTgxNDM=","498143","Sharon","Rose","Linguistics","4.9","2","8","-1","0","0","0","0","8","8","0","0","11","0","0","10","","","","","","","","","",""
"VGVhY2hlci0xNDczNTc2","1473576","Emily","Loui","Not Specified","4.7","3.1","13","-1","0","0","0","2","11","13","0","0","14","2","0","9","","","","","","","","","",""
"VGVhY2hlci01MjIzOTc=","522397","George","Hanson","Literature","4","3.5","4","-1","1","0","0","0","3","4","1","0","7","1","1","6","","","","","","","","","",""
"VGVhY2hlci0xNzUxNzcx","1751771","Franklin","Kenter","Mathematics","4.7","2.4","5","-1","0","0","0","1","4","5","0","0","6","0","0","4","","","","","","","","","",""
"VGVhY2hlci03NjUzODY=","765386","Laura","Ross","Writing","3.3","4.3","4","-1","1","0","1","0","2","4","0","0","5","0","0","3","","","","","","","","","",""
"VGVhY2hlci0xODMwODMx","1830831","Michael","Rivera","Political Science","5","3","1","-1","0","0","0","0","1","1","0","0","1","0","0","0","","","","","","","","","",""
"VGVhY2hlci0xODAwNDUz","1800453","Stephanie","Martin","Communication","4.2","2","3","-1","0","0","1","0","2","3","0","0","3","0","0","1","","","","","","","","","",""
"VGVhY2hlci05NjIyNTE=","962251","Amy","Bridges","Political Science","3.4","3.2","5","-1","0","1","1","2","1","5","1","0","6","1","0","5","","","","","","","","","",""
"VGVhY2hlci0xMTk0NjQw","1194640","Eric","Lauga","Engineering","4.6","2.4","9","-1","0","1","0","0","8","9","0","0","12","0","0","10","","","","","","","","","",""
"VGVhY2hlci0xODA0MzI5","1804329","Wayne","Raffesberger","Urban Studies","5","1","2","-1","0","0","0","0","2","2","0","0","2","0","0","1","","","","","","","","","",""
"VGVhY2hlci0xMTU5NzYw","1159760","Samuel","Pfaff","Biology","4","3","2","-1","0","0","1","0","1","2","0","0","2","0","0","1","","","","","","","","","",""
"VGVhY2hlci04ODA4NDc=","880847","David","Huber","Psychology","4","2","11","-1","0","1","1","3","6","11","0","0","11","0","0","9","","","","","","","","","",""
"VGVhY2hlci00MjMzNjI=","423362","Bill","Howden","Computer Science","3.4","2.6","10","-1","2","0","2","3","3","10","0","0","15","0","0","14","","","","","","","","","",""
"VGVhY2hlci0xNjY3NDY=","166746","Edmund","Fantino","Psychology","4.6","1.9","32","-1","0","0","0","10","22","32","0","0","31","0","0","31","","","","","","","","","",""
"VGVhY2hlci05NzU4Nw==","97587","Rae","Armantrout","Literature","3.8","2.6","16","-1","1","1","2","5","7","16","0","0","18","0","0","15","","","","","","","","","",""
"VGVhY2hlci0xODI0NDA0","1824404","Jomo","Smith","History","5","5","4","-1","0","0","0","0","4","4","0","0","4","0","0","0","","","","","","","","","",""
"VGVhY2hlci02NTkyNDc=","659247","Jaime","Concha","Literature","2.8","3.6","9","-1","1","4","0","3","1","9","0","0","11","0","0","10","","","","","","","","","",""
"VGVhY2hlci0xODAwMDYz","1800063","Sara","Pollock","Mathematics","3.1","2.3","4","-1","","","","","","","0","0","6","","","","","","","","","","","","",""
"VGVhY2hlci0xMTAyODI5","1102829","David","Woodruf","Biology","4","3","1","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci04OTI2NTk=","892659","James","Grove","English","2.6","2.1","8","-1","","","","","","","","","","","","","","","","","","","","","",""
"VGVhY2hlci0xMDYxNzA2","1061706","Naomi","Spellman","Graphic Arts","1.9","2.3","9","-1","2","5","1","1","0","9","0","0","11","0","0","8","","","","","","","","","",""
"VGVhY2hlci0xNjk0MjA4","1694208","Joshua","Nordin","Writing","3","4","2","-1","0","1","0","1","0","2","0","0","3","0","0","1","","","","","","","","","",""
"VGVhY2hlci05OTczNDE=","997341","Julian","Parris","Psychology","4.9","2.9","41","-1","0","0","0","1","40","41","0","0","44","0","0","43","","","","","","","","","",""
"VGVhY2hlci03NTY4MDE=","756801","Rai","Wilson","Sociology","3.5","2.5","24","-1","3","4","1","5","11","24","0","0","31","0","0","29","","","","","","","","","",""
"VGVhY2hlci0yMjU0NTM=","225453","Michael","Belknap","History","3.1","3.5","10","-1","1","1","2","5","1","10","0","0","11","0","0","10","","","","","","","","","",""
"VGVhY2hlci0xNDgxOTYw","1481960","Marc","Keilberg","Mathematics","2.3","3.2","20","-1","7","3","6","2","2","20","0","0","21","0","0","20","","","","","","","","","",""
"VGVhY2hlci0xNjk0MjE1","1694215","Oliver","Ting","Writing","1.5","4.5","2","-1","1","1","0","0","0","2","0","0","2","0","0","1","","","","","","","","","",""
